ID_PESS,ZONA_D
110904102,0
110912101,166
110912101,11
110912102,176
110912102,11
110912103,11
110912103,14
110912103,12
110914101,0
110914102,0
110914103,0
110914104,0
110914105,0
110917101,0
110917102,0
110917103,42
110917103,11
110917104,15
110917104,11
110917105,42
110917105,11
110917106,12
110917106,11
110918101,0
120004101,12
120004102,77
120004102,12
120004103,12
120004103,162
120005101,10
120005101,12
120006101,10
120006101,12
120006102,0
120008101,0
120008102,0
120008103,10
120008103,12
120008104,11
120008104,12
120008105,0
120010101,0
120010102,12
120010103,0
120011101,170
120011101,12
120011102,128
120011102,12
120011103,37
120011103,12
120015101,0
120015102,6
120015102,12
120018101,12
120018102,14
120018102,12
120021101,12
120021102,12
120022101,13
120022101,12
120024101,0
120025101,13
120025101,12
120026101,12
120026101,7
120026102,13
120026102,12
120035101,12
120035101,29
120036101,0
120036102,12
120036103,0
120037101,10
120037101,12
120037102,5
120037102,12
120044101,13
120044101,12
120044102,13
120044102,12
120044103,24
120044103,12
120302101,12
120302102,12
120302103,12
120302104,0
120302105,10
120302105,12
120302106,12
120312101,10
120312101,12
120312102,10
120312102,12
120312103,26
120312103,12
120312104,26
120312104,12
120318101,383
120318101,12
120318102,10
120318102,93
120318102,12
120318103,10
120318103,12
120318104,163
120318104,93
120318104,12
120318105,10
120318105,12
120417101,131
120417102,10
120417102,12
120417102,162
120417103,0
120417104,93
120417104,12
120422101,12
120422102,12
120422103,0
120422104,0
120425101,0
120425102,5
120425102,12
120425103,0
120659101,0
120659102,32
120659102,12
120663101,82
120663101,12
120663102,14
120663102,12
120663103,12
120663104,263
120663104,12
120666101,0
120666102,335
120666102,12
120666103,0
120666104,12
120679101,0
120681101,12
120681102,14
120681102,12
120687101,0
120687102,0
120687103,7
120687103,12
120687104,7
120687104,12
120699101,42
120699101,12
120699102,0
120699103,12
120699104,0
120699105,0
120699106,0
120710101,12
120710102,12
120712101,0
120712102,110
120712102,12
120720101,0
120720102,42
120720102,12
120720103,16
120720103,12
120726101,12
120730101,13
120730101,12
120730102,0
120730103,70
120730103,12
120730104,11
120730104,12
120730105,0
120732101,12
120732102,64
120732102,12
120735101,12
120735101,14
120737101,12
120737102,14
120737102,12
120737103,12
121407101,9
121407101,12
121407102,0
121407103,0
121408101,41
121408101,12
121408101,11
121408102,11
121408102,12
121408103,41
121408103,12
121408104,0
121411101,42
121411101,12
121411102,0
121413101,42
121413101,12
121413102,12
121413103,42
121413103,12
121413104,42
121413104,12
121421101,0
121421102,0
121421103,11
121421103,12
121421104,12
121421105,0
121421106,0
121423101,0
121423102,0
121465101,17
121465101,12
121487101,0
121487102,0
121487103,0
121896101,11
121896101,12
121896101,9
121896102,11
121896102,12
121897101,74
121897101,52
121897101,12
121897102,74
121897102,12
121899101,12
121899102,0
121900101,0
121900102,2
121900102,169
121900102,12
130004101,13
130012101,0
130012102,0
130012103,0
130027101,0
130305101,45
130305101,13
130305102,12
130305102,13
130312101,12
130312101,13
130316101,168
130316101,15
130316101,13
130316102,0
130324101,13
130324102,13
130342101,2
130342101,13
130342102,12
130342102,13
130342103,0
130342104,0
130343101,13
130343101,12
130344101,0
130346101,17
130346101,13
130346102,13
130346103,14
130346103,13
130346104,14
130346104,13
130351101,0
130354101,14
130354101,13
130354102,0
130354103,421
130354103,418
130374101,13
130386101,0
130386102,0
130386103,156
130386103,13
130392101,0
130392102,13
130404101,0
130404102,0
130416101,13
130418101,13
130418102,17
130418102,13
130420101,7
130420101,13
130420102,37
130420102,13
130422101,0
130422102,0
130422103,0
130422104,14
130422104,13
130422105,0
130422106,14
130422106,13
130428101,12
130428101,13
130428102,0
130428103,0
130430101,12
130430101,13
130434101,7
130434101,13
130434102,7
130434102,13
130434102,2
130434103,12
130434103,13
130434104,7
130434104,13
130440101,0
130440102,0
130440103,12
130440103,13
130441101,13
130441102,17
130441102,13
130441103,209
130441103,13
130444101,41
130444101,13
130448101,13
130448102,0
130454101,7
130454101,13
130454102,10
130454102,13
130454103,10
130454103,13
130463101,0
130463102,1
130463102,13
130463103,13
130463104,14
130463104,13
130484101,0
130488101,7
130488101,13
130490101,12
130490101,13
130490102,0
130490103,10
130490103,13
130492101,13
130492102,13
130492102,42
130492103,13
130492103,42
130511101,0
130559101,15
130559101,13
130559102,15
130559102,13
130575101,12
130575101,13
130575102,0
130583101,13
130589101,13
130591101,13
130591102,10
130591102,12
130591102,13
130591102,14
130597101,13
130597101,254
130597102,254
130597102,13
130597103,363
130597103,43
130597103,13
130607101,12
130607101,13
130609101,12
130609101,13
130611101,128
130611101,13
130612101,13
130613101,13
130613102,5
130613102,13
130613103,5
130613103,13
130615101,0
130615102,0
130617101,13
130618101,0
130618102,15
130618102,13
130619101,161
130619101,13
130619101,41
140001101,16
140001101,14
140001102,16
140001102,14
140004101,14
140004102,16
140004102,14
140006101,1
140006101,14
140012101,12
140012101,14
140016101,13
140016101,14
140016102,14
140016103,16
140016103,14
140016104,14
140016104,181
140018101,14
140018102,14
140018102,12
140018103,14
140018104,102
140018104,14
140027101,14
140027102,49
140027102,14
140027103,5
140027103,14
140027104,271
140027104,14
140027105,14
140037101,41
140037101,14
140037102,14
140039101,42
140039101,14
140042101,30
140042101,14
140045101,14
140046101,13
140046101,14
140049101,12
140049101,14
140301101,14
140301102,14
140301103,0
140302101,77
140302101,14
140302102,0
140302103,31
140302103,14
140302104,14
140305101,14
140305102,0
140305103,0
140305104,374
140305104,14
140307101,14
140307102,14
140307103,0
140307104,153
140307104,165
140307104,14
140309101,14
140309102,2
140309102,24
140309102,14
140311101,5
140311101,14
140312101,42
140312101,14
140312102,0
140312103,0
140312104,42
140312104,14
140313101,14
140313102,14
140316101,0
140322101,41
140322101,14
140322102,14
140322103,41
140322103,14
140378101,14
140378102,167
140378102,14
140378103,12
140378103,14
140378104,0
140379101,41
140379101,14
140379102,14
140379103,41
140379103,14
140382101,14
140382102,14
140382103,14
140386101,14
140386101,12
140386102,0
140388101,161
140388101,14
140388102,9
140388102,42
140388102,14
140388102,79
140388102,5
140388103,14
140406101,12
140406101,14
140406102,14
140406103,14
140406104,14
140409101,77
140409101,14
140412101,14
140412102,0
140412103,29
140412103,14
140412104,0
140415101,79
140415101,14
140429101,14
140429102,14
140429103,14
140429104,14
140437101,14
140464101,13
140464101,14
140464101,12
140464102,262
140464102,14
140464103,254
140464103,14
140491101,14
140491102,14
140491103,14
140491104,11
140491104,14
140492101,14
140492101,8
140492102,44
140492102,42
140492102,14
140492103,42
140492103,14
140492104,42
140492104,14
140494101,12
140494101,14
140494102,0
140494103,0
140495101,14
140495102,14
140516101,77
140516101,14
140516102,14
140516103,57
140516103,14
140670101,14
140670102,14
140670102,164
140670103,14
140670104,42
140670104,14
140675101,42
140675101,14
140675102,12
140675102,14
140677101,12
140677101,14
140693101,42
140693101,14
140693102,14
140700101,12
140700101,14
140700102,15
140700102,14
140702101,32
140702101,14
140706101,14
140706102,14
140706103,42
140706103,14
140725101,35
140725101,14
140767101,0
140767102,42
140767102,14
140767103,42
140767103,14
140775101,12
140775101,14
140775102,14
140775103,12
140775103,14
150001101,24
150001101,15
150001102,13
150001102,15
150001103,42
150001103,15
150003101,168
150003101,15
150004101,77
150004101,15
150005101,44
150005101,15
150006101,0
150006102,0
150009101,0
150009102,0
150014101,0
150014102,2
150014102,15
150014103,41
150014103,15
150014104,41
150014104,15
150015101,294
150015101,15
150016101,135
150016101,15
150016102,16
150016102,15
150018101,15
150019101,0
150019102,41
150019102,15
150019103,41
150019103,15
150020101,0
150021101,213
150021101,15
150023101,14
150023101,15
150023102,14
150023102,15
150026101,15
150026102,0
150026103,0
150027101,41
150027101,15
150032101,113
150032101,15
150032102,0
150032103,16
150032103,15
150032104,0
150034101,0
150034102,0
150035101,422
150035101,15
150035101,171
150035101,43
150035102,0
150035103,43
150035103,15
150035104,93
150035104,15
150037101,2
150037101,15
150037102,29
150037102,15
150039101,14
150039101,15
150039102,14
150039102,15
150039103,44
150039103,15
150045101,16
150045101,15
150045101,161
150045102,161
150045102,15
150045103,161
150045103,15
150045104,161
150045104,15
150045105,16
150045105,15
150045105,161
150048101,41
150048101,15
150048102,6
150048102,15
150049101,3
150049101,15
150049102,16
150049102,24
150049102,15
150050101,214
150050101,15
150050102,165
150050102,15
150050103,28
150050103,15
150050103,45
150050104,16
150050104,15
150306101,12
150306101,15
150309101,0
150312101,14
150312101,15
150312102,14
150312102,15
150317101,2
150317101,6
150317101,15
150317102,0
150325101,122
150325101,15
150325102,41
150325102,15
150325103,41
150325103,15
150581101,36
150581101,15
150582101,17
150582101,15
150582102,15
150582103,7
150582103,15
150583101,14
150583101,15
150587101,14
150587101,15
150587102,15
150587103,14
150587103,15
150587104,0
150589101,15
150589101,192
150589101,14
150594101,0
150641101,15
150641101,13
150685101,2
150685101,15
151105101,15
151105201,27
151105201,15
151105301,294
151105301,15
151106101,14
151106101,15
151106102,15
151106102,14
151106103,15
151106104,14
151106104,15
151107101,14
151107101,15
151107102,14
151107102,15
151107103,43
151107103,15
151269101,16
151269101,15
151269102,23
151269102,15
151289101,74
151289101,15
151292101,29
151292101,15
151292102,0
151295101,0
151295102,2
151295102,15
151309101,167
151309101,15
151309102,336
151309102,15
151309103,366
151309103,15
151309104,0
151311101,5
151311101,15
151311102,77
151311102,15
151314101,47
151314101,275
151314101,15
151314102,47
151314102,275
151314102,15
151314103,73
151314103,24
151314103,15
151314104,49
151314104,15
151324101,74
151324101,15
151348101,42
151348101,15
151348102,15
151348102,43
151348103,169
151348103,15
151348104,15
151351101,24
151351101,15
151351102,15
151351102,41
151351103,15
160001101,399
160001101,16
160001102,399
160001102,16
160001103,158
160001103,16
160002101,16
160002102,1
160002102,16
160002103,0
160004101,0
160008101,2
160008101,16
160008102,382
160008102,16
160009101,1
160009101,17
160009101,16
160009102,18
160009102,17
160009102,16
160009103,2
160009103,17
160009103,16
160011101,45
160011101,43
160011101,16
160013101,43
160013101,16
160013102,16
160013102,29
160013103,1
160013103,16
160013104,167
160013104,16
160019101,31
160019101,16
160020101,0
160020102,14
160020102,16
160027101,274
160027101,275
160027101,16
160027102,28
160027102,16
160027103,476
160027103,479
160027103,16
160037101,16
160038101,1
160038101,16
160038102,16
160041101,7
160041101,16
160041102,16
160041103,3
160041103,16
160041103,42
160041104,14
160041104,16
160043101,363
160043101,16
160043102,0
160043103,0
160043104,24
160043104,16
160050101,41
160050101,16
160050101,44
160050102,43
160050102,16
160050102,44
160050102,45
160050103,178
160050103,49
160050103,16
160303101,7
160303101,16
160303102,7
160303102,16
160308101,0
160319101,1
160319101,16
160349101,14
160349101,16
160378101,1
160378101,2
160378101,16
160409101,43
160409101,16
160409102,15
160409102,16
160409103,16
160538101,7
160538101,16
160538102,7
160538102,16
160539101,43
160539101,30
160539101,165
160539101,16
160539102,17
160539102,16
160550101,0
160550102,5
160550103,168
160550103,16
160553101,107
160553101,16
160553102,16
160553103,0
160555101,16
160555102,16
160575101,16
160575102,16
160575103,16
160575104,16
160579101,16
160579102,16
160579103,44
160579103,16
160579104,16
160594101,57
160594101,16
160594101,45
160606101,18
160606101,35
160606101,16
160606102,0
160606103,16
160606104,0
160621101,154
160621101,16
160621102,16
160621102,1
160626101,3
160626101,16
160626102,3
160626102,92
160626102,16
160626103,0
160627101,16
160627101,44
160627102,16
160627103,16
160627103,44
160627104,0
160631101,45
160631101,16
160659101,211
160659101,16
160671101,3
160671101,16
160688101,1
160688101,16
160688102,73
160688102,16
160688103,0
160692101,1
160692101,16
160692102,14
160692102,16
160692103,0
160768101,35
160768101,16
160768102,79
160768102,16
160780101,168
160780101,16
160780102,300
160780102,16
160780103,178
160780103,16
161201101,12
161201101,16
161201102,12
161201102,2
161201102,16
161206101,0
161206102,24
161206102,170
161206102,16
161208101,82
161208101,16
161208102,29
161208102,16
161217101,0
161217102,44
161217102,16
161217103,0
161217104,41
161217104,16
161222101,2
161222101,16
161222102,31
161222102,16
161227101,152
161227101,16
161227102,136
161227102,16
161227103,152
161227103,16
161231101,300
161231101,16
161231102,5
161231102,16
161231103,0
161231104,16
161231105,42
161231105,16
161295101,7
161295101,16
161295102,0
161301101,54
161301101,16
161301102,167
161301102,16
161301103,40
161301103,16
161304101,15
161304101,16
161304102,0
170001101,2
170001101,17
170001102,0
170001103,14
170001103,17
170004101,0
170004102,0
170006101,60
170006101,17
170006102,36
170006102,17
170006103,36
170006103,17
170013101,208
170013101,17
170013102,0
170017101,13
170017101,17
170017101,16
170020101,17
170020102,2
170020102,17
170020103,17
170020104,2
170020104,17
170020105,14
170020105,17
170020106,2
170020106,17
170023101,13
170023101,17
170023102,13
170023102,17
170023103,240
170023103,17
170026101,2
170026101,17
170026102,12
170026102,17
170026103,12
170026103,17
170028101,0
170028102,12
170028102,17
170028103,16
170028103,17
170029101,14
170029101,17
170031101,17
170031102,0
170031103,2
170031103,17
170031104,2
170031104,17
170039101,2
170039101,6
170039101,17
170039102,2
170039102,6
170039102,17
170039103,0
170040101,2
170040101,17
170040102,6
170040102,17
170043101,17
170043102,17
170043103,2
170043103,17
170044101,16
170044101,17
170044102,17
170044103,93
170044103,17
170044104,6
170044104,17
170044105,0
170045101,0
170045102,2
170045102,17
170048101,17
170048101,16
170048102,16
170048102,17
170055101,17
170055102,28
170055102,17
170055103,17
170062101,17
170065101,69
170065101,17
170068101,169
170068101,168
